lane,variant,truth,storage_codec,model_codec,pred,n
dino,15,BPSK,bfp8,bfp8,Broadband_FM,279
dino,15,BPSK,bfp8,bfp8,OFDM,5
dino,15,BPSK,bfp8,bfp8,QPSK,1
dino,15,BPSK,bfp8,none,5G_Downlink,1
dino,15,BPSK,bfp8,none,802_11ax,56
dino,15,BPSK,bfp8,none,Broadband_FM,275
dino,15,BPSK,bfp8,none,Narrowband_FM,2
dino,15,BPSK,bfp8,none,OFDM,9
dino,15,BPSK,bfp8,sc16,802_11ax,69
dino,15,BPSK,bfp8,sc16,BPSK,1
dino,15,BPSK,bfp8,sc16,Broadband_FM,250
dino,15,BPSK,bfp8,sc16,OFDM,23
dino,15,BPSK,none,bfp12,5G_Downlink,2
dino,15,BPSK,none,bfp12,802_11ax,75
dino,15,BPSK,none,bfp12,BPSK,1
dino,15,BPSK,none,bfp12,Broadband_FM,254
dino,15,BPSK,none,bfp12,OFDM,10
dino,15,BPSK,none,bfp12,QPSK,1
dino,15,BPSK,none,bfp8,5G_Downlink,1
dino,15,BPSK,none,bfp8,802_11ax,57
dino,15,BPSK,none,bfp8,Broadband_FM,279
dino,15,BPSK,none,bfp8,OFDM,5
dino,15,BPSK,none,bfp8,QPSK,1
dino,15,BPSK,none,none,5G_Downlink,1
dino,15,BPSK,none,none,802_11ax,58
dino,15,BPSK,none,none,Broadband_FM,272
dino,15,BPSK,none,none,Narrowband_FM,2
dino,15,BPSK,none,none,OFDM,10
dino,15,BPSK,none,sc16,802_11ax,67
dino,15,BPSK,none,sc16,BPSK,1
dino,15,BPSK,none,sc16,Broadband_FM,252
dino,15,BPSK,none,sc16,OFDM,23
dino,15,BPSK,sc16,bfp12,5G_Downlink,2
dino,15,BPSK,sc16,bfp12,802_11ax,75
dino,15,BPSK,sc16,bfp12,BPSK,1
dino,15,BPSK,sc16,bfp12,Broadband_FM,254
dino,15,BPSK,sc16,bfp12,OFDM,10
dino,15,BPSK,sc16,bfp12,QPSK,1
dino,15,BPSK,sc16,bfp8,5G_Downlink,1
dino,15,BPSK,sc16,bfp8,802_11ax,57
dino,15,BPSK,sc16,bfp8,Broadband_FM,279
dino,15,BPSK,sc16,bfp8,OFDM,5
dino,15,BPSK,sc16,bfp8,QPSK,1
dino,15,BPSK,sc16,none,5G_Downlink,1
dino,15,BPSK,sc16,none,802_11ax,58
dino,15,BPSK,sc16,none,Broadband_FM,272
dino,15,BPSK,sc16,none,Narrowband_FM,2
dino,15,BPSK,sc16,none,OFDM,10
dino,15,BPSK,sc16,sc16,802_11ax,67
dino,15,BPSK,sc16,sc16,BPSK,1
dino,15,BPSK,sc16,sc16,Broadband_FM,252
dino,15,BPSK,sc16,sc16,OFDM,23
dino,15,Bluetooth,bfp12,bfp12,802_11ax,3
dino,15,Bluetooth,bfp12,bfp12,Broadband_FM,81
dino,15,Bluetooth,bfp12,bfp12,Narrowband_FM,29
dino,15,Bluetooth,bfp12,bfp12,OFDM,3
dino,15,Bluetooth,bfp12,bfp8,802_11ax,2
dino,15,Bluetooth,bfp12,bfp8,Broadband_FM,87
dino,15,Bluetooth,bfp12,bfp8,Narrowband_FM,25
dino,15,Bluetooth,bfp12,bfp8,OFDM,2
dino,15,Bluetooth,bfp12,none,802_11ax,2
dino,15,Bluetooth,bfp12,none,Broadband_FM,87
dino,15,Bluetooth,bfp12,none,Narrowband_FM,25
dino,15,Bluetooth,bfp12,none,OFDM,2
dino,15,Bluetooth,bfp12,sc16,802_11ax,2
dino,15,Bluetooth,bfp12,sc16,Broadband_FM,92
dino,15,Bluetooth,bfp12,sc16,Narrowband_FM,19
dino,15,Bluetooth,bfp12,sc16,OFDM,3
dino,15,Bluetooth,bfp8,bfp12,802_11ax,4
dino,15,Bluetooth,bfp8,bfp12,Broadband_FM,80
dino,15,Bluetooth,bfp8,bfp12,Narrowband_FM,29
dino,15,Bluetooth,bfp8,bfp12,OFDM,3
dino,15,Bluetooth,bfp8,bfp8,802_11ax,2
dino,15,Bluetooth,bfp8,bfp8,Broadband_FM,87
dino,15,Bluetooth,bfp8,bfp8,Narrowband_FM,25
dino,15,Bluetooth,bfp8,bfp8,OFDM,2
dino,15,Bluetooth,bfp8,none,802_11ax,2
dino,15,Bluetooth,bfp8,none,Broadband_FM,88
dino,15,Bluetooth,bfp8,none,Narrowband_FM,24
dino,15,Bluetooth,bfp8,none,OFDM,2
dino,15,Bluetooth,bfp8,sc16,802_11ax,3
dino,15,Bluetooth,bfp8,sc16,Broadband_FM,92
dino,15,Bluetooth,bfp8,sc16,Narrowband_FM,18
dino,15,Bluetooth,bfp8,sc16,OFDM,3
dino,15,Bluetooth,none,bfp12,802_11ax,3
dino,15,Bluetooth,none,bfp12,Broadband_FM,81
dino,15,Bluetooth,none,bfp12,Narrowband_FM,29
dino,15,Bluetooth,none,bfp12,OFDM,3
dino,15,Bluetooth,none,bfp8,802_11ax,2
dino,15,Bluetooth,none,bfp8,Broadband_FM,87
dino,15,Bluetooth,none,bfp8,Narrowband_FM,25
dino,15,Bluetooth,none,bfp8,OFDM,2
dino,15,Bluetooth,none,none,802_11ax,2
dino,15,Bluetooth,none,none,Broadband_FM,87
dino,15,Bluetooth,none,none,Narrowband_FM,25
dino,15,Bluetooth,none,none,OFDM,2
dino,15,Bluetooth,none,sc16,802_11ax,2
dino,15,Bluetooth,none,sc16,Broadband_FM,92
dino,15,Bluetooth,none,sc16,Narrowband_FM,19
dino,15,Bluetooth,none,sc16,OFDM,3
dino,15,Bluetooth,sc16,bfp12,802_11ax,3
dino,15,Bluetooth,sc16,bfp12,Broadband_FM,81
dino,15,Bluetooth,sc16,bfp12,Narrowband_FM,29
dino,15,Bluetooth,sc16,bfp12,OFDM,3
dino,15,Bluetooth,sc16,bfp8,802_11ax,2
dino,15,Bluetooth,sc16,bfp8,Broadband_FM,87
dino,15,Bluetooth,sc16,bfp8,Narrowband_FM,25
dino,15,Bluetooth,sc16,bfp8,OFDM,2
dino,15,Bluetooth,sc16,none,802_11ax,2
dino,15,Bluetooth,sc16,none,Broadband_FM,87
dino,15,Bluetooth,sc16,none,Narrowband_FM,25
dino,15,Bluetooth,sc16,none,OFDM,2
dino,15,Bluetooth,sc16,sc16,802_11ax,2
dino,15,Bluetooth,sc16,sc16,Broadband_FM,92
dino,15,Bluetooth,sc16,sc16,Narrowband_FM,19
dino,15,Bluetooth,sc16,sc16,OFDM,3
dino,15,Broadband_FM,bfp12,bfp12,802_11ax,2
dino,15,Broadband_FM,bfp12,bfp12,Broadband_FM,14
dino,15,Broadband_FM,bfp12,bfp8,5G_Downlink,1
dino,15,Broadband_FM,bfp12,bfp8,802_11ax,1
dino,15,Broadband_FM,bfp12,bfp8,Broadband_FM,14
dino,15,Broadband_FM,bfp12,none,802_11ax,1
dino,15,Broadband_FM,bfp12,none,Broadband_FM,14
dino,15,Broadband_FM,bfp12,none,OFDM,1
dino,15,Broadband_FM,bfp12,sc16,Broadband_FM,14
dino,15,Broadband_FM,bfp12,sc16,OFDM,2
dino,15,Broadband_FM,bfp8,bfp12,802_11ax,1
dino,15,Broadband_FM,bfp8,bfp12,Broadband_FM,14
dino,15,Broadband_FM,bfp8,bfp12,NOISE,1
dino,15,Broadband_FM,bfp8,bfp8,5G_Downlink,1
dino,15,Broadband_FM,bfp8,bfp8,802_11ax,1
dino,15,Broadband_FM,bfp8,bfp8,Broadband_FM,14
dino,15,Broadband_FM,bfp8,none,802_11ax,1
dino,15,Broadband_FM,bfp8,none,Broadband_FM,14
dino,15,Broadband_FM,bfp8,none,OFDM,1
dino,15,Broadband_FM,bfp8,sc16,Broadband_FM,14
dino,15,Broadband_FM,bfp8,sc16,OFDM,2
dino,15,Broadband_FM,none,bfp12,802_11ax,2
dino,15,Broadband_FM,none,bfp12,Broadband_FM,14
dino,15,Broadband_FM,none,bfp8,5G_Downlink,1
dino,15,Broadband_FM,none,bfp8,802_11ax,1
dino,15,Broadband_FM,none,bfp8,Broadband_FM,14
dino,15,Broadband_FM,none,none,802_11ax,1
dino,15,Broadband_FM,none,none,Broadband_FM,14
dino,15,Broadband_FM,none,none,OFDM,1
dino,15,Broadband_FM,none,sc16,Broadband_FM,14
dino,15,Broadband_FM,none,sc16,OFDM,2
dino,15,Broadband_FM,sc16,bfp12,802_11ax,2
dino,15,Broadband_FM,sc16,bfp12,Broadband_FM,14
dino,15,Broadband_FM,sc16,bfp8,5G_Downlink,1
dino,15,Broadband_FM,sc16,bfp8,802_11ax,1
dino,15,Broadband_FM,sc16,bfp8,Broadband_FM,14
dino,15,Broadband_FM,sc16,none,802_11ax,1
dino,15,Broadband_FM,sc16,none,Broadband_FM,14
dino,15,Broadband_FM,sc16,none,OFDM,1
dino,15,Broadband_FM,sc16,sc16,Broadband_FM,14
dino,15,Broadband_FM,sc16,sc16,OFDM,2
dino,15,NOISE,bfp12,bfp12,16QAM,86
dino,15,NOISE,bfp12,bfp12,5G_Downlink,896
dino,15,NOISE,bfp12,bfp12,802_11ax,1804
dino,15,NOISE,bfp12,bfp12,BPSK,70
dino,15,NOISE,bfp12,bfp12,Bluetooth,26
dino,15,NOISE,bfp12,bfp12,Broadband_FM,1260
dino,15,NOISE,bfp12,bfp12,NOISE,322
dino,15,NOISE,bfp12,bfp12,Narrowband_FM,38
dino,15,NOISE,bfp12,bfp12,OFDM,1703
dino,15,NOISE,bfp12,bfp12,QPSK,89
dino,15,NOISE,bfp12,bfp8,16QAM,80
dino,15,NOISE,bfp12,bfp8,5G_Downlink,1008
dino,15,NOISE,bfp12,bfp8,802_11ax,1488
dino,15,NOISE,bfp12,bfp8,BPSK,56
dino,15,NOISE,bfp12,bfp8,Bluetooth,28
dino,15,NOISE,bfp12,bfp8,Broadband_FM,1624
dino,15,NOISE,bfp12,bfp8,NOISE,331
dino,15,NOISE,bfp12,bfp8,Narrowband_FM,37
dino,15,NOISE,bfp12,bfp8,OFDM,1555
dino,15,NOISE,bfp12,bfp8,QPSK,87
dino,15,NOISE,bfp12,none,16QAM,122
dino,15,NOISE,bfp12,none,5G_Downlink,1123
dino,15,NOISE,bfp12,none,802_11ax,1649
dino,15,NOISE,bfp12,none,BPSK,94
dino,15,NOISE,bfp12,none,Bluetooth,42
dino,15,NOISE,bfp12,none,Broadband_FM,1200
dino,15,NOISE,bfp12,none,NOISE,318
dino,15,NOISE,bfp12,none,Narrowband_FM,23
dino,15,NOISE,bfp12,none,OFDM,1688
dino,15,NOISE,bfp12,none,QPSK,35
dino,15,NOISE,bfp12,sc16,16QAM,67
dino,15,NOISE,bfp12,sc16,5G_Downlink,1001
dino,15,NOISE,bfp12,sc16,802_11ax,1797
dino,15,NOISE,bfp12,sc16,BPSK,61
dino,15,NOISE,bfp12,sc16,Bluetooth,22
dino,15,NOISE,bfp12,sc16,Broadband_FM,920
dino,15,NOISE,bfp12,sc16,NOISE,263
dino,15,NOISE,bfp12,sc16,Narrowband_FM,19
dino,15,NOISE,bfp12,sc16,OFDM,2092
dino,15,NOISE,bfp12,sc16,QPSK,52
dino,15,NOISE,bfp8,bfp12,16QAM,79
dino,15,NOISE,bfp8,bfp12,5G_Downlink,907
dino,15,NOISE,bfp8,bfp12,802_11ax,1841
dino,15,NOISE,bfp8,bfp12,BPSK,70
dino,15,NOISE,bfp8,bfp12,Bluetooth,25
dino,15,NOISE,bfp8,bfp12,Broadband_FM,1210
dino,15,NOISE,bfp8,bfp12,NOISE,325
dino,15,NOISE,bfp8,bfp12,Narrowband_FM,35
dino,15,NOISE,bfp8,bfp12,OFDM,1719
dino,15,NOISE,bfp8,bfp12,QPSK,83
dino,15,NOISE,bfp8,bfp8,16QAM,81
dino,15,NOISE,bfp8,bfp8,5G_Downlink,1006
dino,15,NOISE,bfp8,bfp8,802_11ax,1488
dino,15,NOISE,bfp8,bfp8,BPSK,54
dino,15,NOISE,bfp8,bfp8,Bluetooth,27
dino,15,NOISE,bfp8,bfp8,Broadband_FM,1623
dino,15,NOISE,bfp8,bfp8,NOISE,334
dino,15,NOISE,bfp8,bfp8,Narrowband_FM,37
dino,15,NOISE,bfp8,bfp8,OFDM,1556
dino,15,NOISE,bfp8,bfp8,QPSK,88
dino,15,NOISE,bfp8,none,16QAM,120
dino,15,NOISE,bfp8,none,5G_Downlink,1125
dino,15,NOISE,bfp8,none,802_11ax,1626
dino,15,NOISE,bfp8,none,BPSK,91
dino,15,NOISE,bfp8,none,Bluetooth,41
dino,15,NOISE,bfp8,none,Broadband_FM,1244
dino,15,NOISE,bfp8,none,NOISE,314
dino,15,NOISE,bfp8,none,Narrowband_FM,25
dino,15,NOISE,bfp8,none,OFDM,1668
dino,15,NOISE,bfp8,none,QPSK,40
dino,15,NOISE,bfp8,sc16,16QAM,70
dino,15,NOISE,bfp8,sc16,5G_Downlink,996
dino,15,NOISE,bfp8,sc16,802_11ax,1770
dino,15,NOISE,bfp8,sc16,BPSK,60
dino,15,NOISE,bfp8,sc16,Bluetooth,22
dino,15,NOISE,bfp8,sc16,Broadband_FM,929
dino,15,NOISE,bfp8,sc16,NOISE,271
dino,15,NOISE,bfp8,sc16,Narrowband_FM,22
dino,15,NOISE,bfp8,sc16,OFDM,2103
dino,15,NOISE,bfp8,sc16,QPSK,51
dino,15,NOISE,none,bfp12,16QAM,86
dino,15,NOISE,none,bfp12,5G_Downlink,896
dino,15,NOISE,none,bfp12,802_11ax,1804
dino,15,NOISE,none,bfp12,BPSK,70
dino,15,NOISE,none,bfp12,Bluetooth,26
dino,15,NOISE,none,bfp12,Broadband_FM,1260
dino,15,NOISE,none,bfp12,NOISE,322
dino,15,NOISE,none,bfp12,Narrowband_FM,38
dino,15,NOISE,none,bfp12,OFDM,1703
dino,15,NOISE,none,bfp12,QPSK,89
dino,15,NOISE,none,bfp8,16QAM,81
dino,15,NOISE,none,bfp8,5G_Downlink,1006
dino,15,NOISE,none,bfp8,802_11ax,1488
dino,15,NOISE,none,bfp8,BPSK,54
dino,15,NOISE,none,bfp8,Bluetooth,27
dino,15,NOISE,none,bfp8,Broadband_FM,1623
dino,15,NOISE,none,bfp8,NOISE,334
dino,15,NOISE,none,bfp8,Narrowband_FM,37
dino,15,NOISE,none,bfp8,OFDM,1556
dino,15,NOISE,none,bfp8,QPSK,88
dino,15,NOISE,none,none,16QAM,123
dino,15,NOISE,none,none,5G_Downlink,1122
dino,15,NOISE,none,none,802_11ax,1649
dino,15,NOISE,none,none,BPSK,93
dino,15,NOISE,none,none,Bluetooth,42
dino,15,NOISE,none,none,Broadband_FM,1193
dino,15,NOISE,none,none,NOISE,319
dino,15,NOISE,none,none,Narrowband_FM,24
dino,15,NOISE,none,none,OFDM,1693
dino,15,NOISE,none,none,QPSK,36
dino,15,NOISE,none,sc16,16QAM,67
dino,15,NOISE,none,sc16,5G_Downlink,1003
dino,15,NOISE,none,sc16,802_11ax,1796
dino,15,NOISE,none,sc16,BPSK,61
dino,15,NOISE,none,sc16,Bluetooth,23
dino,15,NOISE,none,sc16,Broadband_FM,917
dino,15,NOISE,none,sc16,NOISE,263
dino,15,NOISE,none,sc16,Narrowband_FM,18
dino,15,NOISE,none,sc16,OFDM,2094
dino,15,NOISE,none,sc16,QPSK,52
dino,15,NOISE,sc16,bfp12,16QAM,86
dino,15,NOISE,sc16,bfp12,5G_Downlink,896
dino,15,NOISE,sc16,bfp12,802_11ax,1804
dino,15,NOISE,sc16,bfp12,BPSK,70
dino,15,NOISE,sc16,bfp12,Bluetooth,26
dino,15,NOISE,sc16,bfp12,Broadband_FM,1260
dino,15,NOISE,sc16,bfp12,NOISE,322
dino,15,NOISE,sc16,bfp12,Narrowband_FM,38
dino,15,NOISE,sc16,bfp12,OFDM,1704
dino,15,NOISE,sc16,bfp12,QPSK,88
dino,15,NOISE,sc16,bfp8,16QAM,82
dino,15,NOISE,sc16,bfp8,5G_Downlink,1005
dino,15,NOISE,sc16,bfp8,802_11ax,1487
dino,15,NOISE,sc16,bfp8,BPSK,54
dino,15,NOISE,sc16,bfp8,Bluetooth,27
dino,15,NOISE,sc16,bfp8,Broadband_FM,1623
dino,15,NOISE,sc16,bfp8,NOISE,333
dino,15,NOISE,sc16,bfp8,Narrowband_FM,37
dino,15,NOISE,sc16,bfp8,OFDM,1559
dino,15,NOISE,sc16,bfp8,QPSK,87
dino,15,NOISE,sc16,none,16QAM,124
dino,15,NOISE,sc16,none,5G_Downlink,1121
dino,15,NOISE,sc16,none,802_11ax,1649
dino,15,NOISE,sc16,none,BPSK,93
dino,15,NOISE,sc16,none,Bluetooth,42
dino,15,NOISE,sc16,none,Broadband_FM,1194
dino,15,NOISE,sc16,none,NOISE,319
dino,15,NOISE,sc16,none,Narrowband_FM,24
dino,15,NOISE,sc16,none,OFDM,1692
dino,15,NOISE,sc16,none,QPSK,36
dino,15,NOISE,sc16,sc16,16QAM,67
dino,15,NOISE,sc16,sc16,5G_Downlink,1003
dino,15,NOISE,sc16,sc16,802_11ax,1796
dino,15,NOISE,sc16,sc16,BPSK,61
dino,15,NOISE,sc16,sc16,Bluetooth,23
dino,15,NOISE,sc16,sc16,Broadband_FM,917
dino,15,NOISE,sc16,sc16,NOISE,263
dino,15,NOISE,sc16,sc16,Narrowband_FM,18
dino,15,NOISE,sc16,sc16,OFDM,2094
dino,15,NOISE,sc16,sc16,QPSK,52
dino,15,Narrowband_FM,bfp12,bfp12,Broadband_FM,11
dino,15,Narrowband_FM,bfp12,bfp12,Narrowband_FM,2
dino,15,Narrowband_FM,bfp12,bfp8,Broadband_FM,11
dino,15,Narrowband_FM,bfp12,bfp8,Narrowband_FM,2
dino,15,Narrowband_FM,bfp12,none,Broadband_FM,11
dino,15,Narrowband_FM,bfp12,none,Narrowband_FM,2
dino,15,Narrowband_FM,bfp12,sc16,Broadband_FM,11
dino,15,Narrowband_FM,bfp12,sc16,Narrowband_FM,2
dino,15,Narrowband_FM,bfp8,bfp12,Broadband_FM,11
dino,15,Narrowband_FM,bfp8,bfp12,Narrowband_FM,2
dino,15,Narrowband_FM,bfp8,bfp8,Broadband_FM,11
dino,15,Narrowband_FM,bfp8,bfp8,Narrowband_FM,2
dino,15,Narrowband_FM,bfp8,none,Broadband_FM,11
dino,15,Narrowband_FM,bfp8,none,Narrowband_FM,2
dino,15,Narrowband_FM,bfp8,sc16,Broadband_FM,11
dino,15,Narrowband_FM,bfp8,sc16,Narrowband_FM,2
dino,15,Narrowband_FM,none,bfp12,Broadband_FM,11
dino,15,Narrowband_FM,none,bfp12,Narrowband_FM,2
dino,15,Narrowband_FM,none,bfp8,Broadband_FM,11
dino,15,Narrowband_FM,none,bfp8,Narrowband_FM,2
dino,15,Narrowband_FM,none,none,Broadband_FM,11
dino,15,Narrowband_FM,none,none,Narrowband_FM,2
dino,15,Narrowband_FM,none,sc16,Broadband_FM,11
dino,15,Narrowband_FM,none,sc16,Narrowband_FM,2
dino,15,Narrowband_FM,sc16,bfp12,Broadband_FM,11
dino,15,Narrowband_FM,sc16,bfp12,Narrowband_FM,2
dino,15,Narrowband_FM,sc16,bfp8,Broadband_FM,11
dino,15,Narrowband_FM,sc16,bfp8,Narrowband_FM,2
dino,15,Narrowband_FM,sc16,none,Broadband_FM,11
dino,15,Narrowband_FM,sc16,none,Narrowband_FM,2
dino,15,Narrowband_FM,sc16,sc16,Broadband_FM,11
dino,15,Narrowband_FM,sc16,sc16,Narrowband_FM,2
dino,15,OFDM,bfp12,bfp12,5G_Downlink,10
dino,15,OFDM,bfp12,bfp12,802_11ax,15
dino,15,OFDM,bfp12,bfp12,Broadband_FM,47
dino,15,OFDM,bfp12,bfp12,Narrowband_FM,1
dino,15,OFDM,bfp12,bfp12,OFDM,90
dino,15,OFDM,bfp12,bfp8,5G_Downlink,17
dino,15,OFDM,bfp12,bfp8,802_11ax,19
dino,15,OFDM,bfp12,bfp8,Broadband_FM,52
dino,15,OFDM,bfp12,bfp8,Narrowband_FM,1
dino,15,OFDM,bfp12,bfp8,OFDM,74
dino,15,OFDM,bfp12,none,5G_Downlink,23
dino,15,OFDM,bfp12,none,802_11ax,13
dino,15,OFDM,bfp12,none,Broadband_FM,48
dino,15,OFDM,bfp12,none,Narrowband_FM,1
dino,15,OFDM,bfp12,none,OFDM,78
dino,15,OFDM,bfp12,sc16,5G_Downlink,10
dino,15,OFDM,bfp12,sc16,802_11ax,14
dino,15,OFDM,bfp12,sc16,Broadband_FM,45
dino,15,OFDM,bfp12,sc16,Narrowband_FM,1
dino,15,OFDM,bfp12,sc16,OFDM,93
dino,15,OFDM,bfp8,bfp12,5G_Downlink,11
dino,15,OFDM,bfp8,bfp12,802_11ax,15
dino,15,OFDM,bfp8,bfp12,Broadband_FM,47
dino,15,OFDM,bfp8,bfp12,Narrowband_FM,1
dino,15,OFDM,bfp8,bfp12,OFDM,89
dino,15,OFDM,bfp8,bfp8,5G_Downlink,17
dino,15,OFDM,bfp8,bfp8,802_11ax,19
dino,15,OFDM,bfp8,bfp8,Broadband_FM,52
dino,15,OFDM,bfp8,bfp8,Narrowband_FM,1
dino,15,OFDM,bfp8,bfp8,OFDM,74
dino,15,OFDM,bfp8,none,5G_Downlink,24
dino,15,OFDM,bfp8,none,802_11ax,12
dino,15,OFDM,bfp8,none,Broadband_FM,49
dino,15,OFDM,bfp8,none,Narrowband_FM,1
dino,15,OFDM,bfp8,none,OFDM,77
dino,15,OFDM,bfp8,sc16,5G_Downlink,11
dino,15,OFDM,bfp8,sc16,802_11ax,13
dino,15,OFDM,bfp8,sc16,Broadband_FM,45
dino,15,OFDM,bfp8,sc16,Narrowband_FM,1
dino,15,OFDM,bfp8,sc16,OFDM,93
dino,15,OFDM,none,bfp12,5G_Downlink,10
dino,15,OFDM,none,bfp12,802_11ax,15
dino,15,OFDM,none,bfp12,Broadband_FM,47
dino,15,OFDM,none,bfp12,Narrowband_FM,1
dino,15,OFDM,none,bfp12,OFDM,90
dino,15,OFDM,none,bfp8,5G_Downlink,17
dino,15,OFDM,none,bfp8,802_11ax,19
dino,15,OFDM,none,bfp8,Broadband_FM,52
dino,15,OFDM,none,bfp8,Narrowband_FM,1
dino,15,OFDM,none,bfp8,OFDM,74
dino,15,OFDM,none,none,5G_Downlink,23
dino,15,OFDM,none,none,802_11ax,13
dino,15,OFDM,none,none,Broadband_FM,48
dino,15,OFDM,none,none,Narrowband_FM,1
dino,15,OFDM,none,none,OFDM,78
dino,15,OFDM,none,sc16,5G_Downlink,10
dino,15,OFDM,none,sc16,802_11ax,14
dino,15,OFDM,none,sc16,Broadband_FM,45
dino,15,OFDM,none,sc16,Narrowband_FM,1
dino,15,OFDM,none,sc16,OFDM,93
dino,15,OFDM,sc16,bfp12,5G_Downlink,10
dino,15,OFDM,sc16,bfp12,802_11ax,15
dino,15,OFDM,sc16,bfp12,Broadband_FM,47
dino,15,OFDM,sc16,bfp12,Narrowband_FM,1
dino,15,OFDM,sc16,bfp12,OFDM,90
dino,15,OFDM,sc16,bfp8,5G_Downlink,17
dino,15,OFDM,sc16,bfp8,802_11ax,19
dino,15,OFDM,sc16,bfp8,Broadband_FM,52
dino,15,OFDM,sc16,bfp8,Narrowband_FM,1
dino,15,OFDM,sc16,bfp8,OFDM,74
dino,15,OFDM,sc16,none,5G_Downlink,23
dino,15,OFDM,sc16,none,802_11ax,13
dino,15,OFDM,sc16,none,Broadband_FM,48
dino,15,OFDM,sc16,none,Narrowband_FM,1
dino,15,OFDM,sc16,none,OFDM,78
dino,15,OFDM,sc16,sc16,5G_Downlink,10
dino,15,OFDM,sc16,sc16,802_11ax,14
dino,15,OFDM,sc16,sc16,Broadband_FM,45
dino,15,OFDM,sc16,sc16,Narrowband_FM,1
dino,15,OFDM,sc16,sc16,OFDM,93
dino,15,QPSK,bfp12,bfp12,16QAM,1
dino,15,QPSK,bfp12,bfp12,5G_Downlink,2
dino,15,QPSK,bfp12,bfp12,802_11ax,58
dino,15,QPSK,bfp12,bfp12,Broadband_FM,301
dino,15,QPSK,bfp12,bfp12,Narrowband_FM,2
dino,15,QPSK,bfp12,bfp12,OFDM,11
dino,15,QPSK,bfp12,bfp12,QPSK,1
dino,15,QPSK,bfp12,bfp8,16QAM,1
dino,15,QPSK,bfp12,bfp8,802_11ax,34
dino,15,QPSK,bfp12,bfp8,Broadband_FM,337
dino,15,QPSK,bfp12,bfp8,OFDM,3
dino,15,QPSK,bfp12,bfp8,QPSK,1
dino,15,QPSK,bfp12,none,802_11ax,46
dino,15,QPSK,bfp12,none,Broadband_FM,322
dino,15,QPSK,bfp12,none,OFDM,8
dino,15,QPSK,bfp12,sc16,16QAM,1
dino,15,QPSK,bfp12,sc16,5G_Downlink,1
dino,15,QPSK,bfp12,sc16,802_11ax,42
dino,15,QPSK,bfp12,sc16,Broadband_FM,304
dino,15,QPSK,bfp12,sc16,Narrowband_FM,1
dino,15,QPSK,bfp12,sc16,OFDM,26
dino,15,QPSK,bfp12,sc16,QPSK,1
dino,15,QPSK,bfp8,bfp12,16QAM,1
dino,15,QPSK,bfp8,bfp12,5G_Downlink,2
dino,15,QPSK,bfp8,bfp12,802_11ax,58
dino,15,QPSK,bfp8,bfp12,Broadband_FM,299
dino,15,QPSK,bfp8,bfp12,Narrowband_FM,2
dino,15,QPSK,bfp8,bfp12,OFDM,12
dino,15,QPSK,bfp8,bfp12,QPSK,2
dino,15,QPSK,bfp8,bfp8,16QAM,1
dino,15,QPSK,bfp8,bfp8,802_11ax,34
dino,15,QPSK,bfp8,bfp8,Broadband_FM,337
dino,15,QPSK,bfp8,bfp8,OFDM,3
dino,15,QPSK,bfp8,bfp8,QPSK,1
dino,15,QPSK,bfp8,none,802_11ax,41
dino,15,QPSK,bfp8,none,Broadband_FM,327
dino,15,QPSK,bfp8,none,OFDM,8
dino,15,QPSK,bfp8,sc16,16QAM,1
dino,15,QPSK,bfp8,sc16,5G_Downlink,1
dino,15,QPSK,bfp8,sc16,802_11ax,41
dino,15,QPSK,bfp8,sc16,Broadband_FM,306
dino,15,QPSK,bfp8,sc16,OFDM,26
dino,15,QPSK,bfp8,sc16,QPSK,1
dino,15,QPSK,none,bfp12,16QAM,1
dino,15,QPSK,none,bfp12,5G_Downlink,2
dino,15,QPSK,none,bfp12,802_11ax,58
dino,15,QPSK,none,bfp12,Broadband_FM,301
dino,15,QPSK,none,bfp12,Narrowband_FM,2
dino,15,QPSK,none,bfp12,OFDM,11
dino,15,QPSK,none,bfp12,QPSK,1
dino,15,QPSK,none,bfp8,16QAM,1
dino,15,QPSK,none,bfp8,802_11ax,34
dino,15,QPSK,none,bfp8,Broadband_FM,337
dino,15,QPSK,none,bfp8,OFDM,3
dino,15,QPSK,none,bfp8,QPSK,1
dino,15,QPSK,none,none,802_11ax,46
dino,15,QPSK,none,none,Broadband_FM,322
dino,15,QPSK,none,none,OFDM,8
dino,15,QPSK,none,sc16,16QAM,1
dino,15,QPSK,none,sc16,5G_Downlink,1
dino,15,QPSK,none,sc16,802_11ax,42
dino,15,QPSK,none,sc16,Broadband_FM,304
dino,15,QPSK,none,sc16,Narrowband_FM,1
dino,15,QPSK,none,sc16,OFDM,26
dino,15,QPSK,none,sc16,QPSK,1
dino,15,QPSK,sc16,bfp12,16QAM,1
dino,15,QPSK,sc16,bfp12,5G_Downlink,2
dino,15,QPSK,sc16,bfp12,802_11ax,58
dino,15,QPSK,sc16,bfp12,Broadband_FM,301
dino,15,QPSK,sc16,bfp12,Narrowband_FM,2
dino,15,QPSK,sc16,bfp12,OFDM,11
dino,15,QPSK,sc16,bfp12,QPSK,1
dino,15,QPSK,sc16,bfp8,16QAM,1
dino,15,QPSK,sc16,bfp8,802_11ax,34
dino,15,QPSK,sc16,bfp8,Broadband_FM,337
dino,15,QPSK,sc16,bfp8,OFDM,3
dino,15,QPSK,sc16,bfp8,QPSK,1
dino,15,QPSK,sc16,none,802_11ax,46
