lane,variant,class,snr_bin,storage_codec,model_codec,n,correct
gt,0,16QAM,0,bfp12,none,60,15
gt,0,16QAM,0,bfp12,sc16,60,18
gt,0,16QAM,0,bfp8,bfp12,60,15
gt,0,16QAM,0,bfp8,bfp8,60,19
gt,0,16QAM,0,bfp8,none,60,15
gt,0,16QAM,0,bfp8,sc16,60,18
gt,0,16QAM,0,none,bfp12,60,15
gt,0,16QAM,0,none,bfp8,60,19
gt,0,16QAM,0,none,none,60,15
gt,0,16QAM,0,none,sc16,60,18
gt,0,16QAM,0,sc16,bfp12,60,15
gt,0,16QAM,0,sc16,bfp8,60,19
gt,0,16QAM,0,sc16,none,60,15
gt,0,16QAM,0,sc16,sc16,60,18
gt,0,16QAM,10,bfp12,bfp12,36,25
gt,0,16QAM,10,bfp12,bfp8,36,26
gt,0,16QAM,10,bfp12,none,36,28
gt,0,16QAM,10,bfp12,sc16,36,18
gt,0,16QAM,10,bfp8,bfp12,36,25
gt,0,16QAM,10,bfp8,bfp8,36,26
gt,0,16QAM,10,bfp8,none,36,28
gt,0,16QAM,10,bfp8,sc16,36,18
gt,0,16QAM,10,none,bfp12,36,25
gt,0,16QAM,10,none,bfp8,36,26
gt,0,16QAM,10,none,none,36,28
gt,0,16QAM,10,none,sc16,36,18
gt,0,16QAM,10,sc16,bfp12,36,25
gt,0,16QAM,10,sc16,bfp8,36,26
gt,0,16QAM,10,sc16,none,36,28
gt,0,16QAM,10,sc16,sc16,36,18
gt,0,16QAM,15,bfp12,bfp12,12,6
gt,0,16QAM,15,bfp12,bfp8,12,5
gt,0,16QAM,15,bfp12,none,12,6
gt,0,16QAM,15,bfp12,sc16,12,5
gt,0,16QAM,15,bfp8,bfp12,12,6
gt,0,16QAM,15,bfp8,bfp8,12,5
gt,0,16QAM,15,bfp8,none,12,6
gt,0,16QAM,15,bfp8,sc16,12,5
gt,0,16QAM,15,none,bfp12,12,6
gt,0,16QAM,15,none,bfp8,12,5
gt,0,16QAM,15,none,none,12,6
gt,0,16QAM,15,none,sc16,12,5
gt,0,16QAM,15,sc16,bfp12,12,6
gt,0,16QAM,15,sc16,bfp8,12,5
gt,0,16QAM,15,sc16,none,12,6
gt,0,16QAM,15,sc16,sc16,12,5
gt,0,16QAM,5,bfp12,bfp12,60,40
gt,0,16QAM,5,bfp12,bfp8,60,44
gt,0,16QAM,5,bfp12,none,60,39
gt,0,16QAM,5,bfp12,sc16,60,40
gt,0,16QAM,5,bfp8,bfp12,60,40
gt,0,16QAM,5,bfp8,bfp8,60,44
gt,0,16QAM,5,bfp8,none,60,40
gt,0,16QAM,5,bfp8,sc16,60,40
gt,0,16QAM,5,none,bfp12,60,40
gt,0,16QAM,5,none,bfp8,60,44
gt,0,16QAM,5,none,none,60,39
gt,0,16QAM,5,none,sc16,60,40
gt,0,16QAM,5,sc16,bfp12,60,40
gt,0,16QAM,5,sc16,bfp8,60,44
gt,0,16QAM,5,sc16,none,60,39
gt,0,16QAM,5,sc16,sc16,60,40
gt,0,16QAM,clean,bfp12,bfp12,32,5
gt,0,16QAM,clean,bfp12,bfp8,32,4
gt,0,16QAM,clean,bfp12,none,32,4
gt,0,16QAM,clean,bfp12,sc16,32,0
gt,0,16QAM,clean,bfp8,bfp12,32,4
gt,0,16QAM,clean,bfp8,bfp8,32,4
gt,0,16QAM,clean,bfp8,none,32,4
gt,0,16QAM,clean,bfp8,sc16,32,0
gt,0,16QAM,clean,none,bfp12,32,5
gt,0,16QAM,clean,none,bfp8,32,4
gt,0,16QAM,clean,none,none,32,4
gt,0,16QAM,clean,none,sc16,32,0
gt,0,16QAM,clean,sc16,bfp12,32,5
gt,0,16QAM,clean,sc16,bfp8,32,4
gt,0,16QAM,clean,sc16,none,32,4
gt,0,16QAM,clean,sc16,sc16,32,0
gt,0,5G_Downlink,-10,bfp12,bfp12,40,18
gt,0,5G_Downlink,-10,bfp12,bfp8,40,16
gt,0,5G_Downlink,-10,bfp12,none,40,14
gt,0,5G_Downlink,-10,bfp12,sc16,40,15
gt,0,5G_Downlink,-10,bfp8,bfp12,40,18
gt,0,5G_Downlink,-10,bfp8,bfp8,40,16
gt,0,5G_Downlink,-10,bfp8,none,40,14
gt,0,5G_Downlink,-10,bfp8,sc16,40,15
gt,0,5G_Downlink,-10,none,bfp12,40,18
gt,0,5G_Downlink,-10,none,bfp8,40,16
gt,0,5G_Downlink,-10,none,none,40,14
gt,0,5G_Downlink,-10,none,sc16,40,15
gt,0,5G_Downlink,-10,sc16,bfp12,40,18
gt,0,5G_Downlink,-10,sc16,bfp8,40,16
gt,0,5G_Downlink,-10,sc16,none,40,14
gt,0,5G_Downlink,-10,sc16,sc16,40,15
gt,0,5G_Downlink,-15,bfp12,bfp12,20,4
gt,0,5G_Downlink,-15,bfp12,bfp8,20,0
gt,0,5G_Downlink,-15,bfp12,none,20,5
gt,0,5G_Downlink,-15,bfp12,sc16,20,1
gt,0,5G_Downlink,-15,bfp8,bfp12,20,4
gt,0,5G_Downlink,-15,bfp8,bfp8,20,0
gt,0,5G_Downlink,-15,bfp8,none,20,5
gt,0,5G_Downlink,-15,bfp8,sc16,20,1
gt,0,5G_Downlink,-15,none,bfp12,20,4
gt,0,5G_Downlink,-15,none,bfp8,20,0
gt,0,5G_Downlink,-15,none,none,20,5
gt,0,5G_Downlink,-15,none,sc16,20,1
gt,0,5G_Downlink,-15,sc16,bfp12,20,4
gt,0,5G_Downlink,-15,sc16,bfp8,20,0
gt,0,5G_Downlink,-15,sc16,none,20,5
gt,0,5G_Downlink,-15,sc16,sc16,20,1
gt,0,5G_Downlink,-5,bfp12,bfp12,95,26
gt,0,5G_Downlink,-5,bfp12,bfp8,95,35
gt,0,5G_Downlink,-5,bfp12,none,95,39
gt,0,5G_Downlink,-5,bfp12,sc16,95,34
gt,0,5G_Downlink,-5,bfp8,bfp12,95,26
gt,0,5G_Downlink,-5,bfp8,bfp8,95,35
gt,0,5G_Downlink,-5,bfp8,none,95,40
gt,0,5G_Downlink,-5,bfp8,sc16,95,35
gt,0,5G_Downlink,-5,none,bfp12,95,26
gt,0,5G_Downlink,-5,none,bfp8,95,35
gt,0,5G_Downlink,-5,none,none,95,40
gt,0,5G_Downlink,-5,none,sc16,95,34
gt,0,5G_Downlink,-5,sc16,bfp12,95,26
gt,0,5G_Downlink,-5,sc16,bfp8,95,35
gt,0,5G_Downlink,-5,sc16,none,95,40
gt,0,5G_Downlink,-5,sc16,sc16,95,34
gt,0,5G_Downlink,0,bfp12,bfp12,65,40
gt,0,5G_Downlink,0,bfp12,bfp8,65,40
gt,0,5G_Downlink,0,bfp12,none,65,45
gt,0,5G_Downlink,0,bfp12,sc16,65,46
gt,0,5G_Downlink,0,bfp8,bfp12,65,41
gt,0,5G_Downlink,0,bfp8,bfp8,65,40
gt,0,5G_Downlink,0,bfp8,none,65,45
gt,0,5G_Downlink,0,bfp8,sc16,65,45
gt,0,5G_Downlink,0,none,bfp12,65,40
gt,0,5G_Downlink,0,none,bfp8,65,40
gt,0,5G_Downlink,0,none,none,65,45
gt,0,5G_Downlink,0,none,sc16,65,46
gt,0,5G_Downlink,0,sc16,bfp12,65,40
gt,0,5G_Downlink,0,sc16,bfp8,65,40
gt,0,5G_Downlink,0,sc16,none,65,45
gt,0,5G_Downlink,0,sc16,sc16,65,46
gt,0,5G_Downlink,clean,bfp12,bfp12,36,8
gt,0,5G_Downlink,clean,bfp12,bfp8,36,12
gt,0,5G_Downlink,clean,bfp12,none,36,15
gt,0,5G_Downlink,clean,bfp12,sc16,36,9
gt,0,5G_Downlink,clean,bfp8,bfp12,36,8
gt,0,5G_Downlink,clean,bfp8,bfp8,36,12
gt,0,5G_Downlink,clean,bfp8,none,36,15
gt,0,5G_Downlink,clean,bfp8,sc16,36,9
gt,0,5G_Downlink,clean,none,bfp12,36,8
gt,0,5G_Downlink,clean,none,bfp8,36,12
gt,0,5G_Downlink,clean,none,none,36,15
gt,0,5G_Downlink,clean,none,sc16,36,9
gt,0,5G_Downlink,clean,sc16,bfp12,36,8
gt,0,5G_Downlink,clean,sc16,bfp8,36,12
gt,0,5G_Downlink,clean,sc16,none,36,15
gt,0,5G_Downlink,clean,sc16,sc16,36,9
gt,0,802_11ax,-10,bfp12,bfp12,40,14
gt,0,802_11ax,-10,bfp12,bfp8,40,10
gt,0,802_11ax,-10,bfp12,none,40,14
gt,0,802_11ax,-10,bfp12,sc16,40,15
gt,0,802_11ax,-10,bfp8,bfp12,40,14
gt,0,802_11ax,-10,bfp8,bfp8,40,10
gt,0,802_11ax,-10,bfp8,none,40,15
gt,0,802_11ax,-10,bfp8,sc16,40,15
gt,0,802_11ax,-10,none,bfp12,40,14
gt,0,802_11ax,-10,none,bfp8,40,10
gt,0,802_11ax,-10,none,none,40,14
gt,0,802_11ax,-10,none,sc16,40,15
gt,0,802_11ax,-10,sc16,bfp12,40,14
gt,0,802_11ax,-10,sc16,bfp8,40,10
gt,0,802_11ax,-10,sc16,none,40,14
gt,0,802_11ax,-10,sc16,sc16,40,15
gt,0,802_11ax,-15,bfp12,bfp12,20,2
gt,0,802_11ax,-15,bfp12,bfp8,20,0
gt,0,802_11ax,-15,bfp12,none,20,1
gt,0,802_11ax,-15,bfp12,sc16,20,1
gt,0,802_11ax,-15,bfp8,bfp12,20,2
gt,0,802_11ax,-15,bfp8,bfp8,20,0
gt,0,802_11ax,-15,bfp8,none,20,1
gt,0,802_11ax,-15,bfp8,sc16,20,1
gt,0,802_11ax,-15,none,bfp12,20,2
gt,0,802_11ax,-15,none,bfp8,20,0
gt,0,802_11ax,-15,none,none,20,1
gt,0,802_11ax,-15,none,sc16,20,1
gt,0,802_11ax,-15,sc16,bfp12,20,2
gt,0,802_11ax,-15,sc16,bfp8,20,0
gt,0,802_11ax,-15,sc16,none,20,1
gt,0,802_11ax,-15,sc16,sc16,20,1
gt,0,802_11ax,-5,bfp12,bfp12,20,12
gt,0,802_11ax,-5,bfp12,bfp8,20,10
gt,0,802_11ax,-5,bfp12,none,20,13
gt,0,802_11ax,-5,bfp12,sc16,20,9
gt,0,802_11ax,-5,bfp8,bfp12,20,13
gt,0,802_11ax,-5,bfp8,bfp8,20,10
gt,0,802_11ax,-5,bfp8,none,20,13
gt,0,802_11ax,-5,bfp8,sc16,20,9
gt,0,802_11ax,-5,none,bfp12,20,12
gt,0,802_11ax,-5,none,bfp8,20,10
gt,0,802_11ax,-5,none,none,20,13
gt,0,802_11ax,-5,none,sc16,20,9
gt,0,802_11ax,-5,sc16,bfp12,20,12
gt,0,802_11ax,-5,sc16,bfp8,20,10
gt,0,802_11ax,-5,sc16,none,20,13
gt,0,802_11ax,-5,sc16,sc16,20,9
gt,0,802_11ax,clean,bfp12,bfp12,16,5
gt,0,802_11ax,clean,bfp12,bfp8,16,1
gt,0,802_11ax,clean,bfp12,none,16,4
gt,0,802_11ax,clean,bfp12,sc16,16,3
gt,0,802_11ax,clean,bfp8,bfp12,16,4
gt,0,802_11ax,clean,bfp8,bfp8,16,1
gt,0,802_11ax,clean,bfp8,none,16,4
gt,0,802_11ax,clean,bfp8,sc16,16,3
gt,0,802_11ax,clean,none,bfp12,16,5
gt,0,802_11ax,clean,none,bfp8,16,1
gt,0,802_11ax,clean,none,none,16,4
gt,0,802_11ax,clean,none,sc16,16,3
gt,0,802_11ax,clean,sc16,bfp12,16,5
gt,0,802_11ax,clean,sc16,bfp8,16,1
gt,0,802_11ax,clean,sc16,none,16,4
gt,0,802_11ax,clean,sc16,sc16,16,3
gt,0,BPSK,-10,bfp12,bfp12,60,11
gt,0,BPSK,-10,bfp12,bfp8,60,13
gt,0,BPSK,-10,bfp12,none,60,23
gt,0,BPSK,-10,bfp12,sc16,60,15
gt,0,BPSK,-10,bfp8,bfp12,60,10
gt,0,BPSK,-10,bfp8,bfp8,60,13
gt,0,BPSK,-10,bfp8,none,60,24
gt,0,BPSK,-10,bfp8,sc16,60,17
gt,0,BPSK,-10,none,bfp12,60,11
gt,0,BPSK,-10,none,bfp8,60,13
gt,0,BPSK,-10,none,none,60,23
gt,0,BPSK,-10,none,sc16,60,15
gt,0,BPSK,-10,sc16,bfp12,60,11
gt,0,BPSK,-10,sc16,bfp8,60,13
gt,0,BPSK,-10,sc16,none,60,23
gt,0,BPSK,-10,sc16,sc16,60,15
gt,0,BPSK,-5,bfp12,bfp12,60,29
gt,0,BPSK,-5,bfp12,bfp8,60,28
gt,0,BPSK,-5,bfp12,none,60,35
gt,0,BPSK,-5,bfp12,sc16,60,29
gt,0,BPSK,-5,bfp8,bfp12,60,29
gt,0,BPSK,-5,bfp8,bfp8,60,28
gt,0,BPSK,-5,bfp8,none,60,35
gt,0,BPSK,-5,bfp8,sc16,60,30
gt,0,BPSK,-5,none,bfp12,60,29
gt,0,BPSK,-5,none,bfp8,60,28
gt,0,BPSK,-5,none,none,60,35
gt,0,BPSK,-5,none,sc16,60,29
gt,0,BPSK,-5,sc16,bfp12,60,29
gt,0,BPSK,-5,sc16,bfp8,60,28
gt,0,BPSK,-5,sc16,none,60,35
gt,0,BPSK,-5,sc16,sc16,60,29
gt,0,BPSK,0,bfp12,bfp12,60,16
gt,0,BPSK,0,bfp12,bfp8,60,15
gt,0,BPSK,0,bfp12,none,60,19
gt,0,BPSK,0,bfp12,sc16,60,19
gt,0,BPSK,0,bfp8,bfp12,60,17
gt,0,BPSK,0,bfp8,bfp8,60,15
gt,0,BPSK,0,bfp8,none,60,19
gt,0,BPSK,0,bfp8,sc16,60,20
gt,0,BPSK,0,none,bfp12,60,16
gt,0,BPSK,0,none,bfp8,60,15
gt,0,BPSK,0,none,none,60,19
gt,0,BPSK,0,none,sc16,60,20
gt,0,BPSK,0,sc16,bfp12,60,16
gt,0,BPSK,0,sc16,bfp8,60,15
gt,0,BPSK,0,sc16,none,60,19
gt,0,BPSK,0,sc16,sc16,60,20
gt,0,BPSK,10,bfp12,bfp12,40,26
gt,0,BPSK,10,bfp12,bfp8,40,29
gt,0,BPSK,10,bfp12,none,40,21
gt,0,BPSK,10,bfp12,sc16,40,30
gt,0,BPSK,10,bfp8,bfp12,40,26
gt,0,BPSK,10,bfp8,bfp8,40,29
gt,0,BPSK,10,bfp8,none,40,21
gt,0,BPSK,10,bfp8,sc16,40,30
gt,0,BPSK,10,none,bfp12,40,26
gt,0,BPSK,10,none,bfp8,40,29
gt,0,BPSK,10,none,none,40,21
gt,0,BPSK,10,none,sc16,40,30
gt,0,BPSK,10,sc16,bfp12,40,26
gt,0,BPSK,10,sc16,bfp8,40,29
gt,0,BPSK,10,sc16,none,40,21
gt,0,BPSK,10,sc16,sc16,40,30
gt,0,BPSK,15,bfp12,bfp12,8,6
gt,0,BPSK,15,bfp12,bfp8,8,4
gt,0,BPSK,15,bfp12,none,8,6
gt,0,BPSK,15,bfp12,sc16,8,6
gt,0,BPSK,15,bfp8,bfp12,8,5
gt,0,BPSK,15,bfp8,bfp8,8,4
gt,0,BPSK,15,bfp8,none,8,6
gt,0,BPSK,15,bfp8,sc16,8,6
gt,0,BPSK,15,none,bfp12,8,6
gt,0,BPSK,15,none,bfp8,8,4
gt,0,BPSK,15,none,none,8,6
gt,0,BPSK,15,none,sc16,8,6
gt,0,BPSK,15,sc16,bfp12,8,6
gt,0,BPSK,15,sc16,bfp8,8,4
gt,0,BPSK,15,sc16,none,8,6
gt,0,BPSK,15,sc16,sc16,8,6
gt,0,BPSK,5,bfp12,bfp12,60,43
gt,0,BPSK,5,bfp12,bfp8,60,40
gt,0,BPSK,5,bfp12,none,60,37
gt,0,BPSK,5,bfp12,sc16,60,36
gt,0,BPSK,5,bfp8,bfp12,60,42
gt,0,BPSK,5,bfp8,bfp8,60,40
gt,0,BPSK,5,bfp8,none,60,37
gt,0,BPSK,5,bfp8,sc16,60,37
gt,0,BPSK,5,none,bfp12,60,43
gt,0,BPSK,5,none,bfp8,60,40
gt,0,BPSK,5,none,none,60,37
gt,0,BPSK,5,none,sc16,60,36
gt,0,BPSK,5,sc16,bfp12,60,43
gt,0,BPSK,5,sc16,bfp8,60,40
gt,0,BPSK,5,sc16,none,60,37
gt,0,BPSK,5,sc16,sc16,60,36
gt,0,BPSK,clean,bfp12,bfp12,32,0
gt,0,BPSK,clean,bfp12,bfp8,32,3
gt,0,BPSK,clean,bfp12,none,32,3
gt,0,BPSK,clean,bfp12,sc16,32,6
gt,0,BPSK,clean,bfp8,bfp12,32,0
gt,0,BPSK,clean,bfp8,bfp8,32,3
gt,0,BPSK,clean,bfp8,none,32,3
gt,0,BPSK,clean,bfp8,sc16,32,6
gt,0,BPSK,clean,none,bfp12,32,0
gt,0,BPSK,clean,none,bfp8,32,3
gt,0,BPSK,clean,none,none,32,3
gt,0,BPSK,clean,none,sc16,32,6
gt,0,BPSK,clean,sc16,bfp12,32,0
gt,0,BPSK,clean,sc16,bfp8,32,3
gt,0,BPSK,clean,sc16,none,32,3
gt,0,BPSK,clean,sc16,sc16,32,6
gt,0,Bluetooth,10,bfp12,bfp12,6,2
gt,0,Bluetooth,10,bfp12,bfp8,6,0
gt,0,Bluetooth,10,bfp12,none,6,2
gt,0,Bluetooth,10,bfp12,sc16,6,2
gt,0,Bluetooth,10,bfp8,bfp12,6,2
gt,0,Bluetooth,10,bfp8,bfp8,6,0
gt,0,Bluetooth,10,bfp8,none,6,2
gt,0,Bluetooth,10,bfp8,sc16,6,2
gt,0,Bluetooth,10,none,bfp12,6,2
gt,0,Bluetooth,10,none,bfp8,6,0
gt,0,Bluetooth,10,none,none,6,2
gt,0,Bluetooth,10,none,sc16,6,2
gt,0,Bluetooth,10,sc16,bfp12,6,2
gt,0,Bluetooth,10,sc16,bfp8,6,0
gt,0,Bluetooth,10,sc16,none,6,2
gt,0,Bluetooth,10,sc16,sc16,6,2
gt,0,Bluetooth,5,bfp12,bfp12,52,34
gt,0,Bluetooth,5,bfp12,bfp8,52,36
gt,0,Bluetooth,5,bfp12,none,52,38
gt,0,Bluetooth,5,bfp12,sc16,52,35
gt,0,Bluetooth,5,bfp8,bfp12,52,34
gt,0,Bluetooth,5,bfp8,bfp8,52,36
gt,0,Bluetooth,5,bfp8,none,52,38
gt,0,Bluetooth,5,bfp8,sc16,52,35
gt,0,Bluetooth,5,none,bfp12,52,34
gt,0,Bluetooth,5,none,bfp8,52,36
gt,0,Bluetooth,5,none,none,52,38
gt,0,Bluetooth,5,none,sc16,52,35
gt,0,Bluetooth,5,sc16,bfp12,52,34
gt,0,Bluetooth,5,sc16,bfp8,52,36
gt,0,Bluetooth,5,sc16,none,52,38
gt,0,Bluetooth,5,sc16,sc16,52,35
gt,0,Broadband_FM,-10,bfp12,bfp12,5,0
gt,0,Broadband_FM,-10,bfp12,bfp8,5,0
gt,0,Broadband_FM,-10,bfp12,none,5,2
gt,0,Broadband_FM,-10,bfp12,sc16,5,0
gt,0,Broadband_FM,-10,bfp8,bfp12,5,0
gt,0,Broadband_FM,-10,bfp8,bfp8,5,0
gt,0,Broadband_FM,-10,bfp8,none,5,2
gt,0,Broadband_FM,-10,bfp8,sc16,5,0
gt,0,Broadband_FM,-10,none,bfp12,5,0
gt,0,Broadband_FM,-10,none,bfp8,5,0
gt,0,Broadband_FM,-10,none,none,5,2
gt,0,Broadband_FM,-10,none,sc16,5,0
gt,0,Broadband_FM,-10,sc16,bfp12,5,0
gt,0,Broadband_FM,-10,sc16,bfp8,5,0
gt,0,Broadband_FM,-10,sc16,none,5,2
gt,0,Broadband_FM,-10,sc16,sc16,5,0
gt,0,Broadband_FM,-5,bfp12,bfp12,5,5
gt,0,Broadband_FM,-5,bfp12,bfp8,5,5
gt,0,Broadband_FM,-5,bfp12,none,5,4
gt,0,Broadband_FM,-5,bfp12,sc16,5,2
gt,0,Broadband_FM,-5,bfp8,bfp12,5,5
gt,0,Broadband_FM,-5,bfp8,bfp8,5,5
gt,0,Broadband_FM,-5,bfp8,none,5,4
gt,0,Broadband_FM,-5,bfp8,sc16,5,2
gt,0,Broadband_FM,-5,none,bfp12,5,5
gt,0,Broadband_FM,-5,none,bfp8,5,5
gt,0,Broadband_FM,-5,none,none,5,4
gt,0,Broadband_FM,-5,none,sc16,5,2
gt,0,Broadband_FM,-5,sc16,bfp12,5,5
gt,0,Broadband_FM,-5,sc16,bfp8,5,5
gt,0,Broadband_FM,-5,sc16,none,5,4
gt,0,Broadband_FM,-5,sc16,sc16,5,2
gt,0,Broadband_FM,15,bfp12,bfp12,6,6
gt,0,Broadband_FM,15,bfp12,bfp8,6,6
gt,0,Broadband_FM,15,bfp12,none,6,6
gt,0,Broadband_FM,15,bfp12,sc16,6,6
gt,0,Broadband_FM,15,bfp8,bfp12,6,6
gt,0,Broadband_FM,15,bfp8,bfp8,6,6
gt,0,Broadband_FM,15,bfp8,none,6,6
gt,0,Broadband_FM,15,bfp8,sc16,6,6
gt,0,Broadband_FM,15,none,bfp12,6,6
gt,0,Broadband_FM,15,none,bfp8,6,6
gt,0,Broadband_FM,15,none,none,6,6
gt,0,Broadband_FM,15,none,sc16,6,6
gt,0,Broadband_FM,15,sc16,bfp12,6,6
gt,0,Broadband_FM,15,sc16,bfp8,6,6
gt,0,Broadband_FM,15,sc16,none,6,6
gt,0,Broadband_FM,15,sc16,sc16,6,6
gt,0,Broadband_FM,5,bfp12,bfp12,5,4
gt,0,Broadband_FM,5,bfp12,bfp8,5,5
gt,0,Broadband_FM,5,bfp12,none,5,5
gt,0,Broadband_FM,5,bfp12,sc16,5,4
gt,0,Broadband_FM,5,bfp8,bfp12,5,4
gt,0,Broadband_FM,5,bfp8,bfp8,5,5
gt,0,Broadband_FM,5,bfp8,none,5,5
gt,0,Broadband_FM,5,bfp8,sc16,5,4
gt,0,Broadband_FM,5,none,bfp12,5,4
gt,0,Broadband_FM,5,none,bfp8,5,5
gt,0,Broadband_FM,5,none,none,5,5
gt,0,Broadband_FM,5,none,sc16,5,4
gt,0,Broadband_FM,5,sc16,bfp12,5,4
gt,0,Broadband_FM,5,sc16,bfp8,5,5
gt,0,Broadband_FM,5,sc16,none,5,5
gt,0,Broadband_FM,5,sc16,sc16,5,4
gt,0,Broadband_FM,clean,bfp12,bfp12,2,1
gt,0,Broadband_FM,clean,bfp12,bfp8,2,1
gt,0,Broadband_FM,clean,bfp12,none,2,0
gt,0,Broadband_FM,clean,bfp12,sc16,2,0
gt,0,Broadband_FM,clean,bfp8,bfp12,2,1
gt,0,Broadband_FM,clean,bfp8,bfp8,2,1
gt,0,Broadband_FM,clean,bfp8,none,2,0
gt,0,Broadband_FM,clean,bfp8,sc16,2,0
gt,0,Broadband_FM,clean,none,bfp12,2,1
gt,0,Broadband_FM,clean,none,bfp8,2,1
gt,0,Broadband_FM,clean,none,none,2,0
gt,0,Broadband_FM,clean,none,sc16,2,0
gt,0,Broadband_FM,clean,sc16,bfp12,2,1
gt,0,Broadband_FM,clean,sc16,bfp8,2,1
gt,0,Broadband_FM,clean,sc16,none,2,0
gt,0,Broadband_FM,clean,sc16,sc16,2,0
gt,0,Narrowband_FM,20,bfp12,bfp12,2,2
gt,0,Narrowband_FM,20,bfp12,bfp8,2,2
gt,0,Narrowband_FM,20,bfp12,none,2,0
gt,0,Narrowband_FM,20,bfp12,sc16,2,2
gt,0,Narrowband_FM,20,bfp8,bfp12,2,2
gt,0,Narrowband_FM,20,bfp8,bfp8,2,2
gt,0,Narrowband_FM,20,bfp8,none,2,0
gt,0,Narrowband_FM,20,bfp8,sc16,2,2
gt,0,Narrowband_FM,20,none,bfp12,2,2
gt,0,Narrowband_FM,20,none,bfp8,2,2
gt,0,Narrowband_FM,20,none,none,2,0
gt,0,Narrowband_FM,20,none,sc16,2,2
gt,0,Narrowband_FM,20,sc16,bfp12,2,2
gt,0,Narrowband_FM,20,sc16,bfp8,2,2
gt,0,Narrowband_FM,20,sc16,none,2,0
gt,0,Narrowband_FM,20,sc16,sc16,2,2
gt,0,OFDM,-10,bfp12,bfp12,6,1
gt,0,OFDM,-10,bfp12,bfp8,6,1
gt,0,OFDM,-10,bfp12,none,6,1
gt,0,OFDM,-10,bfp12,sc16,6,0
gt,0,OFDM,-10,bfp8,bfp12,6,1
gt,0,OFDM,-10,bfp8,bfp8,6,1
gt,0,OFDM,-10,bfp8,none,6,1
gt,0,OFDM,-10,bfp8,sc16,6,0
gt,0,OFDM,-10,none,bfp12,6,1
gt,0,OFDM,-10,none,bfp8,6,1
gt,0,OFDM,-10,none,none,6,1
gt,0,OFDM,-10,none,sc16,6,0
gt,0,OFDM,-10,sc16,bfp12,6,1
gt,0,OFDM,-10,sc16,bfp8,6,1
gt,0,OFDM,-10,sc16,none,6,1
gt,0,OFDM,-10,sc16,sc16,6,0
gt,0,OFDM,-15,bfp12,bfp12,30,0
gt,0,OFDM,-15,bfp12,bfp8,30,1
gt,0,OFDM,-15,bfp12,none,30,2
gt,0,OFDM,-15,bfp12,sc16,30,0
gt,0,OFDM,-15,bfp8,bfp12,30,0
gt,0,OFDM,-15,bfp8,bfp8,30,1
gt,0,OFDM,-15,bfp8,none,30,2
gt,0,OFDM,-15,bfp8,sc16,30,0
gt,0,OFDM,-15,none,bfp12,30,0
gt,0,OFDM,-15,none,bfp8,30,1
gt,0,OFDM,-15,none,none,30,2
gt,0,OFDM,-15,none,sc16,30,0
gt,0,OFDM,-15,sc16,bfp12,30,0
gt,0,OFDM,-15,sc16,bfp8,30,1
gt,0,OFDM,-15,sc16,none,30,2
gt,0,OFDM,-15,sc16,sc16,30,0
gt,0,OFDM,-5,bfp12,bfp12,36,9
gt,0,OFDM,-5,bfp12,bfp8,36,15
gt,0,OFDM,-5,bfp12,none,36,11
gt,0,OFDM,-5,bfp12,sc16,36,13
gt,0,OFDM,-5,bfp8,bfp12,36,10
gt,0,OFDM,-5,bfp8,bfp8,36,14
gt,0,OFDM,-5,bfp8,none,36,11
gt,0,OFDM,-5,bfp8,sc16,36,14
gt,0,OFDM,-5,none,bfp12,36,9
gt,0,OFDM,-5,none,bfp8,36,14
gt,0,OFDM,-5,none,none,36,11
gt,0,OFDM,-5,none,sc16,36,13
gt,0,OFDM,-5,sc16,bfp12,36,9
gt,0,OFDM,-5,sc16,bfp8,36,14
gt,0,OFDM,-5,sc16,none,36,11
gt,0,OFDM,-5,sc16,sc16,36,13
gt,0,OFDM,0,bfp12,bfp12,48,22
gt,0,OFDM,0,bfp12,bfp8,48,22
gt,0,OFDM,0,bfp12,none,48,21
gt,0,OFDM,0,bfp12,sc16,48,28
gt,0,OFDM,0,bfp8,bfp12,48,22
gt,0,OFDM,0,bfp8,bfp8,48,22
gt,0,OFDM,0,bfp8,none,48,22
gt,0,OFDM,0,bfp8,sc16,48,27
gt,0,OFDM,0,none,bfp12,48,22
gt,0,OFDM,0,none,bfp8,48,22
gt,0,OFDM,0,none,none,48,22
gt,0,OFDM,0,none,sc16,48,28
gt,0,OFDM,0,sc16,bfp12,48,22
gt,0,OFDM,0,sc16,bfp8,48,22
gt,0,OFDM,0,sc16,none,48,22
gt,0,OFDM,0,sc16,sc16,48,28
gt,0,OFDM,clean,bfp12,bfp12,18,0
gt,0,OFDM,clean,bfp12,bfp8,18,0
gt,0,OFDM,clean,bfp12,none,18,0
gt,0,OFDM,clean,bfp12,sc16,18,2
gt,0,OFDM,clean,bfp8,bfp12,18,0
gt,0,OFDM,clean,bfp8,bfp8,18,0
gt,0,OFDM,clean,bfp8,none,18,0
gt,0,OFDM,clean,bfp8,sc16,18,2
gt,0,OFDM,clean,none,bfp12,18,0
gt,0,OFDM,clean,none,bfp8,18,0
gt,0,OFDM,clean,none,none,18,0
gt,0,OFDM,clean,none,sc16,18,2
gt,0,OFDM,clean,sc16,bfp12,18,0
gt,0,OFDM,clean,sc16,bfp8,18,0
gt,0,OFDM,clean,sc16,none,18,0
